,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception
0,-0.3349144267068013,0.21896723138664428,-1.546872714037688,-0.81906488061469,0.21407811681617123
1,-1.8646138295477803,-0.29579190846199005,-1.260678033646302,-1.4620151958037688,-0.7435704659827455
2,1.2932582866183808,-1.3330045081774862,0.628148855760038,1.623408467131723,-0.5434202573886556
3,1.7327201252868296,0.26595900406945877,0.5345560318805831,-0.4414039454726712,-1.9198375210680418
4,-0.2558947185886563,-0.30965323221810365,-1.352361943006688,-0.6865309749647479,1.6453322188419015
5,-0.2829133983748616,1.5970054767644528,-1.352361943006688,1.6917752235422117,-0.026499492627476556
6,0.03201259986090463,0.9614153119411866,1.5913839065689468,1.554164342888298,-0.8266623592228877
7,1.4482807798104216,1.1014140970547848,0.07713903078917624,0.46381715754237307,-1.5948727113675156
8,-0.21590768908847602,1.468484924349545,1.2347516119931499,-0.11061682986657964,-0.5434202573886556
9,1.615614755304912,1.038891530986886,0.5977245975362687,0.8840062487456565,-0.5045397394837154
10,-0.12103279833737629,0.9437972594777287,-0.8506105430326267,0.9633097097903924,-0.7848782473577111
11,1.1098878343504153,-0.29579190846199005,1.0292631361850326,-0.9601019470505168,-0.662292062282905
12,-0.40248575605018905,1.3716938152580265,0.9866191767461452,0.5513708249358986,1.3031223753556975
13,-0.16062811089981488,1.2865126064930261,-1.087486346705452,1.0412495308587786,-1.4834468913434695
14,-1.6115029050463396,-0.29579190846199005,-0.8506105430326267,-1.1117680555665888,0.9166838862562003
15,-1.4157564231156827,-1.7534075915425043,-0.5715347395540598,-0.4414039454726712,-2.0940846366199763
16,-0.7875105904963463,-0.09438829195336598,0.43357416636303614,-0.007925597012132635,-0.2780953541637528
17,0.3287276180580325,-0.29579190846199005,0.7427085078565295,-0.5610090115017327,0.4129609702064681
18,0.10611639017580815,-2.180968894145315,0.07713903078917624,1.2676005626269744,-0.31508095777894135
19,1.2997944685458063,0.6925852159489458,1.875171510990599,-0.32688285098147724,-1.653544958813188
20,-1.6074291570871442,-0.29579190846199005,-0.5075183776537076,1.0412495308587786,1.5326563770820463
21,0.7209389865343077,-0.9045856177460715,1.128356734116936,0.8840062487456565,1.0375208118962844
22,0.6225845002298701,1.427670989557358,0.8955792312880956,-1.9455506282842416,-0.662292062282905
23,-0.5013275453093532,0.8528166703327164,0.9190956192701115,0.37424187340227943,0.5742190078087428
24,-1.2753823306153815,1.7397788083566363,-0.6377416960780777,0.8840062487456565,-0.7027155627584619
25,1.8340397060884817,-1.008696827631347,-0.5715347395540598,1.0412495308587786,-2.0940846366199763
26,0.560927140321662,-0.29579190846199005,1.0292631361850326,-1.4620151958037688,1.5891607369298624
27,0.6723781401488836,-1.1965962128938434,1.008168840299747,-1.1117680555665888,-0.24138763345334407
28,-0.026729380586101244,-0.9227079308862318,1.641415939232854,-1.1117680555665888,-0.662292062282905
29,0.6608189638761088,1.055513889206111,0.9866191767461452,0.46381715754237307,-0.026499492627476556
30,-0.5917255447126156,-0.004728918865331273,0.7427085078565295,0.18835030107337106,-1.4301744839231965
31,-0.18029546991701514,-0.29579190846199005,-0.6377416960780777,1.3407689897488555,-0.7435704659827455
32,-0.6906909962022921,-0.8300239793867619,0.6578349541261059,-0.21679423890632554,0.44552147528972247
33,-0.20870709744177757,-0.09164963077170704,-1.1724462138596654,-1.6761930544607226,0.008492377100820039
34,-0.45467480285769424,-1.418115031801748,-1.546872714037688,1.2676005626269744,0.5422697962398487
35,0.5573239324255198,-0.29579190846199005,-0.06331014202106376,-1.9455506282842416,-1.327599786724899
36,-1.3085106259397319,1.4340655423147597,-0.7062462182368415,0.46381715754237307,0.2810690002933989
37,0.08271502806811473,-1.512152832901885,-0.06331014202106376,1.6917752235422117,0.1803065240138894
38,0.7601779543785071,-1.3307536592361995,1.2178811004596408,-0.4414039454726712,-0.9117649553932279
39,-0.022723569251266673,1.521524813932617,-0.6377416960780777,-0.4414039454726712,1.1565941934731525
40,-0.2537209973168143,0.7870255669274675,-1.260678033646302,-1.6761930544607226,0.21407811681617123
41,-0.03533254073209043,0.6263427687947898,-0.5075183776537076,1.3407689897488555,1.3031223753556975
42,-0.3282329883390858,-0.29579190846199005,-0.9267206647031474,1.2676005626269744,1.4186123988618715
43,0.41215991610579356,0.7202315390033298,1.9342475418354501,-0.81906488061469,-0.06171491051652462
44,-0.8673148896614944,-1.6862154835008243,0.5017558676093611,-0.21679423890632554,-0.09716043548665082
45,0.7690460710159067,1.9297565130965442,1.128356734116936,-0.11061682986657964,1.5326563770820463
46,-0.23027642542407845,1.2781114692620237,-1.352361943006688,-0.5610090115017327,-1.327599786724899
47,-1.6512549671507866,0.35369375321255725,-1.4476910727463461,-1.2772883406135125,0.4129609702064681
48,-1.8993822867950303,-0.29579190846199005,-1.4476910727463461,-0.32688285098147724,0.07783010498281878
49,-0.4619542676495377,-0.29579190846199005,1.2006785076502045,-1.6761930544607226,1.2155044048846813
50,1.5874954334681666,-0.23993975301290588,2.145257950835447,0.7209706760891849,-1.7146786053019158
51,-1.6467182752494154,0.4318044080279087,-1.546872714037688,-1.6761930544607226,1.4472557849159378
